mem_no,ord_no,ord_dt
1713,15542,2023-01-13
1714,15543,2023-01-13
1714,15544,2023-01-16
1714,15545,2023-01-07
1715,15546,2023-01-14
1715,15547,2023-01-16
1715,15548,2023-01-16
1716,15549,2023-01-09
1716,15550,2023-01-23
1716,15551,2023-01-21
1716,15552,2023-01-10
1717,15553,2023-01-14
1717,15554,2023-01-04
1717,15555,2023-01-30
1717,15556,2023-01-03
1717,15557,2023-01-01
1718,15558,2023-01-23
1718,15559,2023-01-07
1719,15560,2023-01-28
1719,15561,2023-01-08
1719,15562,2023-01-08
1719,15563,2023-01-23
1719,15564,2023-01-12
1719,15565,2023-01-05
1719,15566,2023-01-28
1720,15567,2023-01-09
1721,15568,2023-01-14
1721,15569,2023-01-24
1721,15570,2023-01-02
1721,15571,2023-01-21
1721,15572,2023-01-20
1721,15573,2023-01-15
1721,15574,2023-01-24
1721,15575,2023-01-27
1722,15576,2023-01-21
1723,15577,2023-01-14
1724,15578,2023-01-13
1724,15579,2023-01-06
1724,15580,2023-01-23
1724,15581,2023-01-23
1724,15582,2023-01-09
1724,15583,2023-01-27
1725,15584,2023-01-24
1725,15585,2023-01-21
1725,15586,2023-01-21
1725,15587,2023-01-29
1725,15588,2023-01-24
1725,15589,2023-01-27
1726,15590,2023-01-11
1726,15591,2023-01-25
1726,15592,2023-01-05
1727,15593,2023-01-01
1727,15594,2023-01-19
1728,15595,2023-01-13
1728,15596,2023-01-11
1728,15597,2023-01-14
1728,15598,2023-01-28
1728,15599,2023-01-04
1728,15600,2023-01-05
1728,15601,2023-01-24
1728,15602,2023-01-03
1728,15603,2023-01-30
1728,15604,2023-01-12
1728,15605,2023-01-16
1728,15606,2023-01-01
1728,15607,2023-01-26
1728,15608,2023-01-26
1728,15609,2023-01-17
1728,15610,2023-01-17
1728,15611,2023-01-29
1728,15612,2023-01-08
1728,15613,2023-01-28
1728,15614,2023-01-15
1728,15615,2023-01-15
1728,15616,2023-01-10
1728,15617,2023-01-24
1728,15618,2023-01-13
1729,15619,2023-01-11
1729,15620,2023-01-12
1729,15621,2023-01-20
1729,15622,2023-01-05
1730,15623,2023-01-25
1730,15624,2023-01-08
1730,15625,2023-01-20
1730,15626,2023-01-07
1730,15627,2023-01-07
1730,15628,2023-01-10
1731,15629,2023-01-14
1731,15630,2023-01-04
1731,15631,2023-01-16
1731,15632,2023-01-02
1731,15633,2023-01-18
1731,15634,2023-01-08
1731,15635,2023-01-01
1731,15636,2023-01-15
1732,15637,2023-01-03
1732,15638,2023-01-07
1733,15639,2023-01-15
1733,15640,2023-01-18
1733,15641,2023-01-07
1734,15642,2023-01-24
1734,15643,2023-01-20
1734,15644,2023-01-02
1735,15645,2023-01-13
1735,15646,2023-01-11
1735,15647,2023-01-14
1736,15648,2023-01-27
1736,15649,2023-01-30
1736,15650,2023-01-22
1737,15651,2023-01-09
1737,15652,2023-01-19
1737,15653,2023-01-19
1738,15654,2023-01-08
1738,15655,2023-01-26
1739,15656,2023-01-08
1739,15657,2023-01-05
1739,15658,2023-01-05
1739,15659,2023-01-18
1739,15660,2023-01-07
1739,15661,2023-01-20
1740,15662,2023-01-08
1741,15663,2023-01-13
1741,15664,2023-01-09
1741,15665,2023-01-25
1741,15666,2023-01-05
1741,15667,2023-01-18
1742,15668,2023-01-04
1742,15669,2023-01-31
1742,15670,2023-01-19
1742,15671,2023-01-29
1742,15672,2023-01-29
1742,15673,2023-01-02
1743,15674,2023-01-25
1743,15675,2023-01-14
1743,15676,2023-01-12
1743,15677,2023-01-09
1743,15678,2023-01-09
1743,15679,2023-01-31
1743,15680,2023-01-19
1743,15681,2023-01-29
1743,15682,2023-01-08
1743,15683,2023-01-19
1743,15684,2023-01-01
1743,15685,2023-01-24
1744,15686,2023-01-14
1744,15687,2023-01-01
1745,15688,2023-01-07
1745,15689,2023-01-08
1745,15690,2023-01-28
1745,15691,2023-01-07
1746,15692,2023-01-12
1746,15693,2023-01-25
1746,15694,2023-01-18
1747,15695,2023-01-05
1747,15696,2023-01-05
1748,15697,2023-01-30
1748,15698,2023-01-11
1748,15699,2023-01-25
1749,15700,2023-01-10
1750,15701,2023-01-29
1750,15702,2023-01-14
1750,15703,2023-01-25
1750,15704,2023-01-25
1750,15705,2023-01-28
1750,15706,2023-01-17
1750,15707,2023-01-16
1750,15708,2023-01-12
1750,15709,2023-01-12
1750,15710,2023-01-23
1750,15711,2023-01-21
1750,15712,2023-01-25
1750,15713,2023-01-31
1750,15714,2023-01-31
1750,15715,2023-01-07
1750,15716,2023-01-29
1750,15717,2023-01-08
1750,15718,2023-01-06
1750,15719,2023-01-10
1750,15720,2023-01-15
1750,15721,2023-01-16
1750,15722,2023-01-19
1750,15723,2023-01-10
1750,15724,2023-01-13
1751,15725,2023-01-11
1751,15726,2023-01-25
1751,15727,2023-01-30
1751,15728,2023-01-18
1751,15729,2023-01-10
1752,15730,2023-01-16
1752,15731,2023-01-19
1753,15732,2023-01-14
1753,15733,2023-01-20
1753,15734,2023-01-20
1753,15735,2023-01-01
1753,15736,2023-01-28
1753,15737,2023-01-20
1753,15738,2023-01-06
1754,15739,2023-01-02
1755,15740,2023-01-23
1755,15741,2023-01-29
1755,15742,2023-01-08
1755,15743,2023-01-19
1756,15744,2023-01-30
1756,15745,2023-01-14
1756,15746,2023-01-11
1756,15747,2023-01-25
1756,15748,2023-01-27
1756,15749,2023-01-31
1756,15750,2023-01-16
1756,15751,2023-01-16
1756,15752,2023-01-04
1756,15753,2023-01-26
1756,15754,2023-01-18
1756,15755,2023-01-17
1756,15756,2023-01-19
1757,15757,2023-01-13
1757,15758,2023-01-15
1757,15759,2023-01-04
1757,15760,2023-01-27
1757,15761,2023-01-24
1757,15762,2023-01-20
1757,15763,2023-01-31
1757,15764,2023-01-20
1757,15765,2023-01-06
1757,15766,2023-01-29
1758,15767,2023-01-27
1758,15768,2023-01-30
1758,15769,2023-01-11
1758,15770,2023-01-25
1758,15771,2023-01-27
1758,15772,2023-01-27
1758,15773,2023-01-27
1758,15774,2023-01-30
1758,15775,2023-01-16
1758,15776,2023-01-09
1758,15777,2023-01-26
1758,15778,2023-01-26
1758,15779,2023-01-18
1758,15780,2023-01-05
1758,15781,2023-01-19
1758,15782,2023-01-26
1758,15783,2023-01-06
1758,15784,2023-01-16
1758,15785,2023-01-24
1758,15786,2023-01-27
1758,15787,2023-01-27
1758,15788,2023-01-27
1758,15789,2023-01-27
1759,15790,2023-01-13
1759,15791,2023-01-13
1760,15792,2023-01-14
1760,15793,2023-01-28
1760,15794,2023-01-04
1760,15795,2023-01-27
1760,15796,2023-01-24
1760,15797,2023-01-08
1760,15798,2023-01-25
1760,15799,2023-01-07
1760,15800,2023-01-07
1760,15801,2023-01-22
1760,15802,2023-01-30
1761,15803,2023-01-24
1761,15804,2023-01-12
1761,15805,2023-01-13
1762,15806,2023-01-15
1762,15807,2023-01-25
1762,15808,2023-01-04
1762,15809,2023-01-21
1762,15810,2023-01-21
1762,15811,2023-01-26
1762,15812,2023-01-18
1762,15813,2023-01-18
1762,15814,2023-01-17
1762,15815,2023-01-10
1762,15816,2023-01-19
1762,15817,2023-01-27
1762,15818,2023-01-02
1763,15819,2023-01-03
1763,15820,2023-01-28
1764,15821,2023-01-27
1765,15822,2023-01-20
1765,15823,2023-01-27
1765,15824,2023-01-21
1765,15825,2023-01-21
1766,15826,2023-01-05
1766,15827,2023-01-01
1766,15828,2023-01-18
1767,15829,2023-01-22
1768,15830,2023-01-18
1768,15831,2023-01-15
1769,15832,2023-01-28
1770,15833,2023-01-24
1770,15834,2023-01-05
1770,15835,2023-01-31
1770,15836,2023-01-06
1770,15837,2023-01-01
1770,15838,2023-01-19
1771,15839,2023-01-22
1772,15840,2023-01-11
1772,15841,2023-01-14
1772,15842,2023-01-14
1772,15843,2023-01-15
1772,15844,2023-01-04
1772,15845,2023-01-16
1772,15846,2023-01-23
1772,15847,2023-01-31
1772,15848,2023-01-08
1772,15849,2023-01-08
1772,15850,2023-01-12
1772,15851,2023-01-02
1772,15852,2023-01-02
1772,15853,2023-01-29
1772,15854,2023-01-21
1772,15855,2023-01-21
1772,15856,2023-01-21
1772,15857,2023-01-12
1772,15858,2023-01-18
1772,15859,2023-01-05
1772,15860,2023-01-19
1772,15861,2023-01-24
1772,15862,2023-01-17
1772,15863,2023-01-17
1772,15864,2023-01-29
1772,15865,2023-01-08
1772,15866,2023-01-06
1772,15867,2023-01-07
1772,15868,2023-01-10
1772,15869,2023-01-13
1773,15870,2023-01-13
1774,15871,2023-01-13
1774,15872,2023-01-23
1774,15873,2023-01-08
1774,15874,2023-01-01
1774,15875,2023-01-01
1774,15876,2023-01-01
1774,15877,2023-01-18
1774,15878,2023-01-01
1774,15879,2023-01-15
1774,15880,2023-01-29
1774,15881,2023-01-19
1774,15882,2023-01-10
1775,15883,2023-01-14
1775,15884,2023-01-25
1775,15885,2023-01-28
1775,15886,2023-01-24
1775,15887,2023-01-26
1775,15888,2023-01-22
1776,15889,2023-01-08
1776,15890,2023-01-15
1777,15891,2023-01-30
1777,15892,2023-01-04
1777,15893,2023-01-24
1777,15894,2023-01-19
1778,15895,2023-01-12
1778,15896,2023-01-26
1779,15897,2023-01-24
1780,15898,2023-01-22
1780,15899,2023-01-01
1780,15900,2023-01-18
1780,15901,2023-01-01
1781,15902,2023-01-27
1781,15903,2023-01-16
1781,15904,2023-01-16
1782,15905,2023-01-14
1783,15906,2023-01-05
1784,15907,2023-01-15
1784,15908,2023-01-23
1785,15909,2023-01-20
1786,15910,2023-01-25
1786,15911,2023-01-21
1786,15912,2023-01-31
1786,15913,2023-01-20
1786,15914,2023-01-13
1787,15915,2023-01-25
1787,15916,2023-01-23
1787,15917,2023-01-06
1787,15918,2023-01-13
1788,15919,2023-01-15
1788,15920,2023-01-27
1788,15921,2023-01-24
1788,15922,2023-01-23
1788,15923,2023-01-21
1788,15924,2023-01-10
1788,15925,2023-01-24
1789,15926,2023-01-21
1789,15927,2023-01-18
1790,15928,2023-01-27
1790,15929,2023-01-21
1790,15930,2023-01-29
1791,15931,2023-01-17
1791,15932,2023-01-17
1792,15933,2023-01-04
1793,15934,2023-01-08
1794,15935,2023-01-24
1794,15936,2023-01-23
1794,15937,2023-01-12
1794,15938,2023-01-07
1794,15939,2023-01-07
1794,15940,2023-01-10
1794,15941,2023-01-29
1795,15942,2023-01-21
1796,15943,2023-01-30
1796,15944,2023-01-30
1796,15945,2023-01-23
1796,15946,2023-01-21
1796,15947,2023-01-24
1796,15948,2023-01-24
1797,15949,2023-01-15
1798,15950,2023-01-29
1798,15951,2023-01-31
1799,15952,2023-01-09
1799,15953,2023-01-04
1799,15954,2023-01-23
1799,15955,2023-01-31
1800,15956,2023-01-20
1800,15957,2023-01-15
1800,15958,2023-01-25
1800,15959,2023-01-04
1800,15960,2023-01-31
1800,15961,2023-01-01
1800,15962,2023-01-06
1800,15963,2023-01-13
1801,15964,2023-01-19
1801,15965,2023-01-15
1802,15966,2023-01-13
1802,15967,2023-01-03
1802,15968,2023-01-06
1802,15969,2023-01-04
1802,15970,2023-01-24
1802,15971,2023-01-23
1802,15972,2023-01-09
1802,15973,2023-01-02
1802,15974,2023-01-21
1802,15975,2023-01-15
1803,15976,2023-01-28
1803,15977,2023-01-24
1803,15978,2023-01-28
1803,15979,2023-01-21
1803,15980,2023-01-07
1803,15981,2023-01-22
1804,15982,2023-01-18
1805,15983,2023-01-13
1805,15984,2023-01-30
1805,15985,2023-01-11
1805,15986,2023-01-25
1805,15987,2023-01-06
1805,15988,2023-01-06
1805,15989,2023-01-04
1805,15990,2023-01-23
1805,15991,2023-01-03
1805,15992,2023-01-31
1805,15993,2023-01-16
1805,15994,2023-01-23
1805,15995,2023-01-20
1805,15996,2023-01-26
1805,15997,2023-01-05
1805,15998,2023-01-31
1805,15999,2023-01-18
1805,16000,2023-01-07
1805,16001,2023-01-08
1805,16002,2023-01-01
1805,16003,2023-01-07
1805,16004,2023-01-07
1805,16005,2023-01-29
1805,16006,2023-01-16
1805,16007,2023-01-27
1805,16008,2023-01-27
1805,16009,2023-01-10
1806,16010,2023-01-05
1806,16011,2023-01-24
1806,16012,2023-01-23
1806,16013,2023-01-16
1806,16014,2023-01-29
1806,16015,2023-01-01
1806,16016,2023-01-07
1806,16017,2023-01-06
1806,16018,2023-01-27
1806,16019,2023-01-27
1806,16020,2023-01-27
1806,16021,2023-01-02
1807,16022,2023-01-26
1807,16023,2023-01-19
1807,16024,2023-01-13
1808,16025,2023-01-23
1808,16026,2023-01-23
1808,16027,2023-01-29
1809,16028,2023-01-02
1809,16029,2023-01-20
1809,16030,2023-01-06
1809,16031,2023-01-05
1809,16032,2023-01-24
1809,16033,2023-01-09
1810,16034,2023-01-14
1810,16035,2023-01-15
1810,16036,2023-01-25
1810,16037,2023-01-03
1810,16038,2023-01-09
1810,16039,2023-01-21
1810,16040,2023-01-21
1810,16041,2023-01-07
1810,16042,2023-01-29
1810,16043,2023-01-07
1811,16044,2023-01-17
1811,16045,2023-01-25
1811,16046,2023-01-18
1811,16047,2023-01-29
1812,16048,2023-01-28
1812,16049,2023-01-04
1812,16050,2023-01-31
1812,16051,2023-01-23
1812,16052,2023-01-23
1812,16053,2023-01-20
1813,16054,2023-01-14
1813,16055,2023-01-28
1813,16056,2023-01-19
1813,16057,2023-01-20
1813,16058,2023-01-31
1813,16059,2023-01-20
1813,16060,2023-01-22
1813,16061,2023-01-10
1814,16062,2023-01-23
1814,16063,2023-01-19
1815,16064,2023-01-13
1815,16065,2023-01-17
1815,16066,2023-01-18
1815,16067,2023-01-20
1815,16068,2023-01-13
1816,16069,2023-01-07
1817,16070,2023-01-14
1817,16071,2023-01-30
1817,16072,2023-01-25
1817,16073,2023-01-06
1817,16074,2023-01-04
1817,16075,2023-01-27
1817,16076,2023-01-24
1817,16077,2023-01-23
1817,16078,2023-01-30
1817,16079,2023-01-17
1817,16080,2023-01-08
1817,16081,2023-01-08
1817,16082,2023-01-20
1817,16083,2023-01-01
1817,16084,2023-01-09
1817,16085,2023-01-09
1817,16086,2023-01-21
1817,16087,2023-01-26
1817,16088,2023-01-26
1817,16089,2023-01-18
1817,16090,2023-01-19
1817,16091,2023-01-31
1817,16092,2023-01-18
1817,16093,2023-01-10
1817,16094,2023-01-20
1817,16095,2023-01-06
1817,16096,2023-01-07
1817,16097,2023-01-22
1817,16098,2023-01-15
1817,16099,2023-01-19
1817,16100,2023-01-10
1817,16101,2023-01-13
1817,16102,2023-01-02
1818,16103,2023-01-13
1818,16104,2023-01-11
1818,16105,2023-01-25
1818,16106,2023-01-16
1818,16107,2023-01-02
1819,16108,2023-01-14
1819,16109,2023-01-22
1820,16110,2023-01-01
1821,16111,2023-01-26
1821,16112,2023-01-02
1822,16113,2023-01-01
1823,16114,2023-01-20
1823,16115,2023-01-17
1824,16116,2023-01-21
1825,16117,2023-01-13
1825,16118,2023-01-10
1825,16119,2023-01-20
1826,16120,2023-01-16
1826,16121,2023-01-07
1826,16122,2023-01-10
1826,16123,2023-01-10
1827,16124,2023-01-25
1828,16125,2023-01-25
1829,16126,2023-01-15
1829,16127,2023-01-23
1829,16128,2023-01-03
1829,16129,2023-01-31
1829,16130,2023-01-12
1829,16131,2023-01-17
1829,16132,2023-01-02
1830,16133,2023-01-15
1831,16134,2023-01-08
1831,16135,2023-01-01
1832,16136,2023-01-17
1832,16137,2023-01-01
1832,16138,2023-01-21
1832,16139,2023-01-05
1832,16140,2023-01-18
1832,16141,2023-01-22
1832,16142,2023-01-02
1833,16143,2023-01-30
1833,16144,2023-01-25
1833,16145,2023-01-26
1833,16146,2023-01-29
1833,16147,2023-01-29
1834,16148,2023-01-23
1835,16149,2023-01-14
1835,16150,2023-01-25
1835,16151,2023-01-25
1836,16152,2023-01-02
1837,16153,2023-01-14
1837,16154,2023-01-28
1838,16155,2023-01-30
1838,16156,2023-01-23
1838,16157,2023-01-25
1838,16158,2023-01-21
1838,16159,2023-01-07
1838,16160,2023-01-28
1838,16161,2023-01-07
1839,16162,2023-01-31
1840,16163,2023-01-30
1840,16164,2023-01-31
1840,16165,2023-01-31
1840,16166,2023-01-20
1840,16167,2023-01-01
1840,16168,2023-01-31
1840,16169,2023-01-05
1840,16170,2023-01-29
1841,16171,2023-01-28
1842,16172,2023-01-11
1842,16173,2023-01-15
1842,16174,2023-01-25
1842,16175,2023-01-21
1842,16176,2023-01-10
1842,16177,2023-01-02
1843,16178,2023-01-09
1844,16179,2023-01-17
1845,16180,2023-01-11
1845,16181,2023-01-05
1846,16182,2023-01-13
1846,16183,2023-01-06
1846,16184,2023-01-24
1846,16185,2023-01-24
1847,16186,2023-01-30
1847,16187,2023-01-09
1847,16188,2023-01-15
1847,16189,2023-01-06
1847,16190,2023-01-18
1847,16191,2023-01-26
1847,16192,2023-01-08
1847,16193,2023-01-16
1848,16194,2023-01-17
1849,16195,2023-01-20
1850,16196,2023-01-30
1850,16197,2023-01-01
1850,16198,2023-01-23
1850,16199,2023-01-30
1850,16200,2023-01-12
1850,16201,2023-01-26
1850,16202,2023-01-07
1851,16203,2023-01-03
1851,16204,2023-01-31
1851,16205,2023-01-31
1851,16206,2023-01-17
1851,16207,2023-01-10
1851,16208,2023-01-27
1851,16209,2023-01-10
1851,16210,2023-01-21
1852,16211,2023-01-11
1852,16212,2023-01-31
1852,16213,2023-01-04
1852,16214,2023-01-26
1852,16215,2023-01-17
1852,16216,2023-01-29
1853,16217,2023-01-13
1853,16218,2023-01-30
1854,16219,2023-01-06
1854,16220,2023-01-20
1854,16221,2023-01-20
1855,16222,2023-01-23
1855,16223,2023-01-01
1855,16224,2023-01-01
1855,16225,2023-01-01
1855,16226,2023-01-29
1855,16227,2023-01-19
1855,16228,2023-01-24
1856,16229,2023-01-25
1856,16230,2023-01-25
1856,16231,2023-01-25
1856,16232,2023-01-28
1856,16233,2023-01-24
1856,16234,2023-01-23
1856,16235,2023-01-08
1856,16236,2023-01-23
1856,16237,2023-01-26
1856,16238,2023-01-24
1857,16239,2023-01-05
1857,16240,2023-01-16
1857,16241,2023-01-26
1857,16242,2023-01-02
1858,16243,2023-01-14
1858,16244,2023-01-12
1859,16245,2023-01-03
1859,16246,2023-01-27
1860,16247,2023-01-29
1861,16248,2023-01-04
1861,16249,2023-01-27
1861,16250,2023-01-10
1862,16251,2023-01-14
1862,16252,2023-01-31
1862,16253,2023-01-08
1863,16254,2023-01-02
1864,16255,2023-01-13
1864,16256,2023-01-14
1864,16257,2023-01-25
1864,16258,2023-01-25
1864,16259,2023-01-07
1864,16260,2023-01-29
1864,16261,2023-01-29
1864,16262,2023-01-13
1865,16263,2023-01-01
1866,16264,2023-01-30
1866,16265,2023-01-25
1866,16266,2023-01-29
1866,16267,2023-01-06
1866,16268,2023-01-04
1866,16269,2023-01-24
1866,16270,2023-01-23
1866,16271,2023-01-08
1866,16272,2023-01-08
1866,16273,2023-01-12
1866,16274,2023-01-19
1866,16275,2023-01-23
1866,16276,2023-01-02
1866,16277,2023-01-21
1866,16278,2023-01-26
1866,16279,2023-01-31
1866,16280,2023-01-19
1866,16281,2023-01-07
1866,16282,2023-01-01
1866,16283,2023-01-22
1866,16284,2023-01-27
1866,16285,2023-01-24
1866,16286,2023-01-02
1866,16287,2023-01-02
1867,16288,2023-01-09
1868,16289,2023-01-03
1869,16290,2023-01-07
1869,16291,2023-01-22
1869,16292,2023-01-22
1870,16293,2023-01-11
1870,16294,2023-01-25
1870,16295,2023-01-12
1871,16296,2023-01-14
1871,16297,2023-01-04
1871,16298,2023-01-04
1871,16299,2023-01-27
1871,16300,2023-01-16
1871,16301,2023-01-31
1871,16302,2023-01-31
1872,16303,2023-01-11
1872,16304,2023-01-10
1873,16305,2023-01-13
1873,16306,2023-01-05
1874,16307,2023-01-14
1874,16308,2023-01-28
1874,16309,2023-01-23
1874,16310,2023-01-03
1874,16311,2023-01-03
1874,16312,2023-01-31
1874,16313,2023-01-23
1874,16314,2023-01-23
1874,16315,2023-01-01
1874,16316,2023-01-07
1874,16317,2023-01-06
1874,16318,2023-01-07
1874,16319,2023-01-22
1874,16320,2023-01-22
1874,16321,2023-01-19
1874,16322,2023-01-10
1874,16323,2023-01-24
1875,16324,2023-01-14
1875,16325,2023-01-11
1875,16326,2023-01-16
1875,16327,2023-01-03
1875,16328,2023-01-03
1875,16329,2023-01-08
1875,16330,2023-01-10
1875,16331,2023-01-29
1875,16332,2023-01-19
1875,16333,2023-01-03
1875,16334,2023-01-02
1876,16335,2023-01-13
1876,16336,2023-01-13
1876,16337,2023-01-17
1876,16338,2023-01-20
1877,16339,2023-01-16
1877,16340,2023-01-18
1877,16341,2023-01-18
1877,16342,2023-01-18
1877,16343,2023-01-17
1877,16344,2023-01-17
1877,16345,2023-01-16
1877,16346,2023-01-16
1878,16347,2023-01-20
1878,16348,2023-01-22
1878,16349,2023-01-22
1878,16350,2023-01-09
1878,16351,2023-01-27
1879,16352,2023-01-12
1879,16353,2023-01-07
1879,16354,2023-01-10
1880,16355,2023-01-10
1881,16356,2023-01-11
1881,16357,2023-01-11
1881,16358,2023-01-24
1881,16359,2023-01-30
1881,16360,2023-01-01
1881,16361,2023-01-26
1881,16362,2023-01-26
1881,16363,2023-01-31
1881,16364,2023-01-18
1881,16365,2023-01-26
1881,16366,2023-01-17
1881,16367,2023-01-29
1881,16368,2023-01-15
1881,16369,2023-01-19
1881,16370,2023-01-10
1881,16371,2023-01-13
1881,16372,2023-01-13
1882,16373,2023-01-09
1882,16374,2023-01-05
1882,16375,2023-01-05
1882,16376,2023-01-26
1882,16377,2023-01-17
1882,16378,2023-01-07
1882,16379,2023-01-29
1883,16380,2023-01-17
1883,16381,2023-01-06
1883,16382,2023-01-27
1883,16383,2023-01-13
1884,16384,2023-01-11
1884,16385,2023-01-14
1884,16386,2023-01-14
1884,16387,2023-01-11
1884,16388,2023-01-15
1884,16389,2023-01-15
1884,16390,2023-01-01
1884,16391,2023-01-28
1884,16392,2023-01-28
1884,16393,2023-01-04
1884,16394,2023-01-04
1884,16395,2023-01-14
1884,16396,2023-01-16
1884,16397,2023-01-23
1884,16398,2023-01-23
1884,16399,2023-01-23
1884,16400,2023-01-16
1884,16401,2023-01-03
1884,16402,2023-01-03
1884,16403,2023-01-08
1884,16404,2023-01-08
1884,16405,2023-01-12
1884,16406,2023-01-12
1884,16407,2023-01-22
1884,16408,2023-01-21
1884,16409,2023-01-21
1884,16410,2023-01-20
1884,16411,2023-01-01
1884,16412,2023-01-09
1884,16413,2023-01-09
1884,16414,2023-01-02
1884,16415,2023-01-21
1884,16416,2023-01-21
1884,16417,2023-01-21
1884,16418,2023-01-18
1884,16419,2023-01-26
1884,16420,2023-01-05
1884,16421,2023-01-05
1884,16422,2023-01-05
1884,16423,2023-01-17
1884,16424,2023-01-07
1884,16425,2023-01-08
1884,16426,2023-01-08
1884,16427,2023-01-08
1884,16428,2023-01-20
1884,16429,2023-01-01
1884,16430,2023-01-06
1884,16431,2023-01-06
1884,16432,2023-01-06
1884,16433,2023-01-22
1884,16434,2023-01-22
1884,16435,2023-01-22
1884,16436,2023-01-15
1884,16437,2023-01-15
1884,16438,2023-01-16
1884,16439,2023-01-19
1884,16440,2023-01-19
1884,16441,2023-01-19
1884,16442,2023-01-10
1884,16443,2023-01-10
1884,16444,2023-01-14
1884,16445,2023-01-13
1884,16446,2023-01-13
1885,16447,2023-01-11
1885,16448,2023-01-11
1885,16449,2023-01-27
1885,16450,2023-01-05
1885,16451,2023-01-12
1886,16452,2023-01-30
1886,16453,2023-01-11
1886,16454,2023-01-28
1886,16455,2023-01-04
1886,16456,2023-01-24
1886,16457,2023-01-09
1886,16458,2023-01-18
1886,16459,2023-01-16
1886,16460,2023-01-19
1887,16461,2023-01-27
1888,16462,2023-01-06
1889,16463,2023-01-13
1890,16464,2023-01-21
1891,16465,2023-01-10
1892,16466,2023-01-08
1892,16467,2023-01-07
1892,16468,2023-01-10
1893,16469,2023-01-08
1894,16470,2023-01-06
1894,16471,2023-01-06
1894,16472,2023-01-29
1894,16473,2023-01-08
1895,16474,2023-01-24
1896,16475,2023-01-12
1896,16476,2023-01-02
1897,16477,2023-01-18
1897,16478,2023-01-22
1898,16479,2023-01-15
1898,16480,2023-01-10
1899,16481,2023-01-01
1900,16482,2023-01-30
1900,16483,2023-01-18
1900,16484,2023-01-07
1900,16485,2023-01-29
1900,16486,2023-01-10
1900,16487,2023-01-22
1900,16488,2023-01-15
1900,16489,2023-01-27
1901,16490,2023-01-27
1902,16491,2023-01-30
1902,16492,2023-01-03
1902,16493,2023-01-20
1903,16494,2023-01-26
1903,16495,2023-01-16
1904,16496,2023-01-30
1904,16497,2023-01-18
1904,16498,2023-01-31
1904,16499,2023-01-18
1905,16500,2023-01-14
1905,16501,2023-01-25
1905,16502,2023-01-09
1905,16503,2023-01-17
1905,16504,2023-01-10
1905,16505,2023-01-03
1906,16506,2023-01-30
1906,16507,2023-01-30
1906,16508,2023-01-25
1906,16509,2023-01-25
1906,16510,2023-01-04
1906,16511,2023-01-03
1906,16512,2023-01-03
1906,16513,2023-01-22
1906,16514,2023-01-29
1906,16515,2023-01-14
1906,16516,2023-01-24
1906,16517,2023-01-13
1907,16518,2023-01-30
1907,16519,2023-01-25
1907,16520,2023-01-12
1907,16521,2023-01-25
1907,16522,2023-01-18
1907,16523,2023-01-17
1907,16524,2023-01-07
1907,16525,2023-01-22
1908,16526,2023-01-07
1909,16527,2023-01-30
1909,16528,2023-01-04
1909,16529,2023-01-23
1909,16530,2023-01-12
1909,16531,2023-01-01
1909,16532,2023-01-07
1909,16533,2023-01-07
1909,16534,2023-01-13
1909,16535,2023-01-02
1910,16536,2023-01-23
1911,16537,2023-01-31
1912,16538,2023-01-04
1912,16539,2023-01-06
1913,16540,2023-01-04
1913,16541,2023-01-01
1913,16542,2023-01-03
1914,16543,2023-01-23
1914,16544,2023-01-21
1914,16545,2023-01-29
1914,16546,2023-01-08
1914,16547,2023-01-20
1914,16548,2023-01-06
1914,16549,2023-01-22
1914,16550,2023-01-27
1914,16551,2023-01-13
1915,16552,2023-01-07
1916,16553,2023-01-28
1916,16554,2023-01-17
1916,16555,2023-01-08
1916,16556,2023-01-12
1916,16557,2023-01-12
1916,16558,2023-01-20
1916,16559,2023-01-04
1916,16560,2023-01-21
1916,16561,2023-01-19
1916,16562,2023-01-19
1916,16563,2023-01-03
1916,16564,2023-01-02
1917,16565,2023-01-08
1918,16566,2023-01-30
1918,16567,2023-01-11
1918,16568,2023-01-15
1918,16569,2023-01-15
1918,16570,2023-01-25
1918,16571,2023-01-06
1918,16572,2023-01-04
1918,16573,2023-01-27
1918,16574,2023-01-16
1918,16575,2023-01-24
1918,16576,2023-01-24
1918,16577,2023-01-03
1918,16578,2023-01-31
1918,16579,2023-01-17
1918,16580,2023-01-23
1918,16581,2023-01-21
1918,16582,2023-01-26
1918,16583,2023-01-05
1918,16584,2023-01-19
1918,16585,2023-01-18
1918,16586,2023-01-17
1918,16587,2023-01-07
1918,16588,2023-01-28
1918,16589,2023-01-20
1918,16590,2023-01-01
1918,16591,2023-01-07
1918,16592,2023-01-29
1918,16593,2023-01-15
1918,16594,2023-01-10
1918,16595,2023-01-14
1918,16596,2023-01-13
1918,16597,2023-01-13
1919,16598,2023-01-01
1920,16599,2023-01-20
1920,16600,2023-01-29
1920,16601,2023-01-14
1920,16602,2023-01-24
1921,16603,2023-01-11
1921,16604,2023-01-23
1922,16605,2023-01-18
1923,16606,2023-01-05
1924,16607,2023-01-22
1924,16608,2023-01-09
1925,16609,2023-01-01
1926,16610,2023-01-30
1926,16611,2023-01-25
1926,16612,2023-01-16
1926,16613,2023-01-08
1926,16614,2023-01-20
1926,16615,2023-01-07
1926,16616,2023-01-22
