mem_no,ord_no,ord_dt
1418,15119,2023-02-04
1418,15120,2023-03-12
1418,15121,2023-03-17
1418,15122,2023-01-25
1418,15123,2023-02-16
1418,15124,2023-03-04
1418,15125,2023-01-21
1418,15126,2023-01-05
1352,15127,2023-01-01
1329,15128,2023-01-26
1329,15129,2023-01-22
1329,15130,2023-01-26
1329,15131,2023-01-14
1329,15132,2023-01-27
1160,15133,2023-01-13
1642,15134,2023-03-13
1642,15135,2023-02-28
1642,15136,2023-03-18
1642,15137,2023-03-14
1642,15138,2023-02-17
1642,15139,2023-02-10
1642,15140,2023-03-05
1642,15141,2023-02-08
1642,15142,2023-01-20
1642,15143,2023-03-25
1642,15144,2023-01-29
1642,15145,2023-02-20
1642,15146,2023-03-08
1642,15147,2023-03-10
1642,15148,2023-03-06
1642,15149,2023-02-26
1642,15150,2023-03-02
1642,15151,2023-03-29
1642,15152,2023-03-11
1642,15153,2023-01-06
1642,15154,2023-01-27
1642,15155,2023-03-12
1642,15156,2023-02-27
1642,15157,2023-02-13
1926,15158,2023-01-01
1926,15159,2023-02-21
1926,15160,2023-01-06
1926,15161,2023-01-20
1926,15162,2023-01-01
1926,15163,2023-03-24
1926,15164,2023-01-18
1926,15165,2023-03-12
1926,15166,2023-02-23
1926,15167,2023-03-01
1926,15168,2023-01-01
1926,15169,2023-01-18
1926,15170,2023-02-15
1926,15171,2023-01-06
1926,15172,2023-03-15
1926,15173,2023-03-29
1926,15174,2023-01-08
1926,15175,2023-02-09
1926,15176,2023-01-10
1926,15177,2023-02-02
1926,15178,2023-01-12
1926,15179,2023-03-24
1147,15180,2023-02-10
1147,15181,2023-01-06
1636,15182,2023-02-12
1636,15183,2023-01-01
1636,15184,2023-03-05
1723,15185,2023-01-17
1723,15186,2023-03-28
1723,15187,2023-01-24
1420,15188,2023-02-06
1420,15189,2023-01-08
1420,15190,2023-01-02
1420,15191,2023-01-14
1420,15192,2023-02-20
1420,15193,2023-01-23
1420,15194,2023-02-10
1420,15195,2023-01-30
1307,15196,2023-01-13
1307,15197,2023-01-14
1565,15198,2023-01-06
1080,15199,2023-01-25
1080,15200,2023-01-14
1080,15201,2023-02-28
1080,15202,2023-01-07
1080,15203,2023-01-06
1080,15204,2023-01-13
1080,15205,2023-03-04
1080,15206,2023-02-22
1080,15207,2023-02-03
1080,15208,2023-01-28
1080,15209,2023-03-15
1080,15210,2023-01-25
1080,15211,2023-01-07
1080,15212,2023-02-09
1670,15213,2023-01-21
1670,15214,2023-01-25
1670,15215,2023-02-10
1670,15216,2023-01-30
1670,15217,2023-02-06
1730,15218,2023-01-08
1530,15219,2023-01-10
1530,15220,2023-01-18
1530,15221,2023-02-05
1530,15222,2023-02-24
1530,15223,2023-01-07
1892,15224,2023-03-11
1892,15225,2023-01-06
1892,15226,2023-03-10
1892,15227,2023-03-18
1892,15228,2023-03-01
1892,15229,2023-02-17
1892,15230,2023-01-28
1892,15231,2023-01-28
1892,15232,2023-01-25
1892,15233,2023-01-07
1892,15234,2023-03-05
1892,15235,2023-02-19
1892,15236,2023-01-15
1892,15237,2023-03-23
1194,15238,2023-03-27
1194,15239,2023-03-30
1194,15240,2023-03-25
1194,15241,2023-03-22
1194,15242,2023-03-28
1194,15243,2023-03-29
1194,15244,2023-03-05
1194,15245,2023-01-15
1713,15246,2023-02-04
1713,15247,2023-02-07
1713,15248,2023-03-17
1713,15249,2023-03-31
1713,15250,2023-03-27
1713,15251,2023-01-27
1713,15252,2023-01-29
1713,15253,2023-03-05
1713,15254,2023-01-27
1713,15255,2023-03-24
1713,15256,2023-02-26
1713,15257,2023-02-25
1713,15258,2023-03-12
1713,15259,2023-03-13
1713,15260,2023-02-23
1713,15261,2023-03-16
1713,15262,2023-01-03
1713,15263,2023-01-12
1713,15264,2023-03-08
1713,15265,2023-01-19
1702,15266,2023-01-01
1075,15267,2023-03-22
1075,15268,2023-01-26
1075,15269,2023-01-12
1075,15270,2023-02-14
1075,15271,2023-01-18
1075,15272,2023-03-04
1075,15273,2023-02-21
1075,15274,2023-01-27
1075,15275,2023-03-03
1075,15276,2023-02-08
1075,15277,2023-01-13
1075,15278,2023-02-10
1075,15279,2023-02-03
1075,15280,2023-02-06
1075,15281,2023-03-28
1075,15282,2023-03-09
1075,15283,2023-02-16
1075,15284,2023-01-15
1075,15285,2023-02-27
1075,15286,2023-01-13
1075,15287,2023-02-02
1075,15288,2023-03-19
1075,15289,2023-02-06
1075,15290,2023-01-19
1075,15291,2023-01-05
1075,15292,2023-02-12
1075,15293,2023-03-17
1075,15294,2023-03-07
1075,15295,2023-01-27
1075,15296,2023-01-24
1075,15297,2023-03-02
1075,15298,2023-03-03
1075,15299,2023-02-17
1075,15300,2023-02-23
1075,15301,2023-02-13
1075,15302,2023-02-09
1075,15303,2023-03-25
1075,15304,2023-01-27
1075,15305,2023-02-15
1075,15306,2023-02-28
1075,15307,2023-03-15
1075,15308,2023-03-16
1075,15309,2023-02-16
1075,15310,2023-03-16
1075,15311,2023-01-31
1075,15312,2023-01-26
1075,15313,2023-03-28
1075,15314,2023-01-11
1075,15315,2023-01-04
1075,15316,2023-03-22
1075,15317,2023-02-28
1075,15318,2023-01-12
1056,15319,2023-01-08
1056,15320,2023-01-20
1056,15321,2023-01-29
1107,15322,2023-01-06
1356,15323,2023-03-14
1356,15324,2023-03-10
1356,15325,2023-03-16
1356,15326,2023-01-27
1356,15327,2023-03-11
1356,15328,2023-02-13
1356,15329,2023-03-28
1356,15330,2023-03-10
1356,15331,2023-02-10
1356,15332,2023-02-16
1356,15333,2023-01-16
1356,15334,2023-03-06
1356,15335,2023-03-19
1356,15336,2023-01-25
1356,15337,2023-02-09
1356,15338,2023-03-12
1356,15339,2023-02-27
1356,15340,2023-03-10
1356,15341,2023-01-20
1356,15342,2023-01-03
1356,15343,2023-01-26
1356,15344,2023-03-11
1699,15345,2023-01-07
1699,15346,2023-01-19
1388,15347,2023-03-24
1388,15348,2023-01-26
1388,15349,2023-01-30
1388,15350,2023-03-26
1388,15351,2023-03-18
1388,15352,2023-03-23
1388,15353,2023-03-26
1388,15354,2023-02-03
1388,15355,2023-01-16
1388,15356,2023-02-03
1388,15357,2023-03-23
1388,15358,2023-03-01
1388,15359,2023-01-24
1388,15360,2023-03-18
1388,15361,2023-01-27
1388,15362,2023-02-28
1388,15363,2023-03-27
1388,15364,2023-03-03
1388,15365,2023-03-29
1388,15366,2023-01-19
1388,15367,2023-02-28
1388,15368,2023-03-06
1388,15369,2023-01-20
1388,15370,2023-01-27
1388,15371,2023-02-21
1388,15372,2023-01-31
1388,15373,2023-01-28
1388,15374,2023-03-23
1388,15375,2023-02-19
1388,15376,2023-01-21
1388,15377,2023-01-19
1388,15378,2023-02-17
1388,15379,2023-03-07
1388,15380,2023-03-28
1388,15381,2023-01-24
1388,15382,2023-03-01
1388,15383,2023-01-02
1388,15384,2023-03-01
1388,15385,2023-03-09
1388,15386,2023-02-23
1388,15387,2023-03-31
1388,15388,2023-01-17
1388,15389,2023-01-29
1388,15390,2023-02-27
1388,15391,2023-03-04
1388,15392,2023-02-07
1388,15393,2023-01-14
1388,15394,2023-02-25
1388,15395,2023-02-05
1388,15396,2023-01-03
1388,15397,2023-03-30
1388,15398,2023-02-20
1388,15399,2023-01-22
1388,15400,2023-01-09
1558,15401,2023-02-20
1558,15402,2023-01-11
1558,15403,2023-02-20
1558,15404,2023-01-25
1558,15405,2023-01-10
1558,15406,2023-01-16
1558,15407,2023-01-11
1558,15408,2023-01-16
1558,15409,2023-03-01
1558,15410,2023-03-28
1558,15411,2023-01-19
1558,15412,2023-03-15
1558,15413,2023-02-23
1558,15414,2023-03-10
1558,15415,2023-02-23
1558,15416,2023-03-12
1558,15417,2023-02-22
1558,15418,2023-01-04
1558,15419,2023-02-13
1558,15420,2023-02-17
1558,15421,2023-02-08
1558,15422,2023-01-25
1558,15423,2023-03-22
1558,15424,2023-02-21
1558,15425,2023-01-04
1558,15426,2023-02-13
1558,15427,2023-02-01
1558,15428,2023-02-20
1558,15429,2023-03-04
1558,15430,2023-01-02
1558,15431,2023-03-05
1558,15432,2023-03-02
1558,15433,2023-02-10
1558,15434,2023-01-28
1558,15435,2023-03-13
1558,15436,2023-01-19
1558,15437,2023-01-10
1558,15438,2023-01-30
1558,15439,2023-03-14
1558,15440,2023-03-27
1558,15441,2023-02-22
1558,15442,2023-02-08
1558,15443,2023-01-09
1558,15444,2023-02-24
1558,15445,2023-03-20
1558,15446,2023-03-17
1558,15447,2023-02-03
1558,15448,2023-02-02
1558,15449,2023-01-17
1558,15450,2023-03-12
1558,15451,2023-01-18
1558,15452,2023-03-14
1558,15453,2023-03-11
1558,15454,2023-02-07
1558,15455,2023-02-23
1558,15456,2023-02-06
1558,15457,2023-01-03
1558,15458,2023-01-24
1558,15459,2023-01-19
1558,15460,2023-03-06
1558,15461,2023-02-26
1558,15462,2023-01-03
1558,15463,2023-01-11
1558,15464,2023-01-05
1558,15465,2023-02-22
1558,15466,2023-03-19
1558,15467,2023-02-13
1558,15468,2023-01-22
1558,15469,2023-03-20
1558,15470,2023-02-15
1558,15471,2023-01-31
1310,15472,2023-01-30
1010,15473,2023-01-22
1010,15474,2023-02-11
1010,15475,2023-03-11
1010,15476,2023-01-24
1010,15477,2023-02-20
1010,15478,2023-01-25
1010,15479,2023-02-04
1092,15480,2023-03-18
1092,15481,2023-01-14
1092,15482,2023-02-04
1579,15483,2023-03-10
1579,15484,2023-01-14
1579,15485,2023-03-03
1579,15486,2023-03-25
1461,15487,2023-03-04
1461,15488,2023-02-05
1461,15489,2023-01-08
1461,15490,2023-03-17
1461,15491,2023-01-01
1461,15492,2023-01-27
1461,15493,2023-01-16
1461,15494,2023-03-08
1461,15495,2023-03-18
1461,15496,2023-01-27
1878,15497,2023-01-07
1878,15498,2023-02-18
1878,15499,2023-02-09
1878,15500,2023-02-27
1878,15501,2023-03-28
1878,15502,2023-03-06
1878,15503,2023-01-23
1878,15504,2023-02-12
1878,15505,2023-03-27
1878,15506,2023-01-17
1878,15507,2023-03-23
1651,15508,2023-01-29
1651,15509,2023-03-18
1651,15510,2023-03-15
1651,15511,2023-03-10
1651,15512,2023-01-01
1651,15513,2023-02-12
1999,15514,2023-01-06
1590,15515,2023-01-27
1590,15516,2023-01-15
1590,15517,2023-01-08
1368,15518,2023-03-22
1368,15519,2023-01-19
1368,15520,2023-02-01
1368,15521,2023-01-23
1368,15522,2023-03-06
1368,15523,2023-01-16
1368,15524,2023-02-12
1368,15525,2023-01-28
1368,15526,2023-03-03
1368,15527,2023-02-14
1368,15528,2023-03-22
1368,15529,2023-03-31
1368,15530,2023-02-22
1368,15531,2023-02-15
1368,15532,2023-03-03
1368,15533,2023-01-07
1368,15534,2023-03-20
1368,15535,2023-01-15
1368,15536,2023-01-03
1368,15537,2023-03-05
1368,15538,2023-01-30
1368,15539,2023-02-09
1368,15540,2023-03-27
1368,15541,2023-01-12
1368,15542,2023-03-13
1678,15543,2023-03-05
1678,15544,2023-02-16
1678,15545,2023-03-02
1678,15546,2023-01-06
1678,15547,2023-01-14
1678,15548,2023-01-31
1587,15549,2023-03-18
1587,15550,2023-03-03
1587,15551,2023-01-09
1587,15552,2023-03-18
1587,15553,2023-03-16
1587,15554,2023-03-04
1587,15555,2023-03-11
1455,15556,2023-01-22
1455,15557,2023-01-14
1218,15558,2023-01-27
1325,15559,2023-01-31
1325,15560,2023-01-05
1325,15561,2023-02-09
1325,15562,2023-03-09
1325,15563,2023-03-28
1325,15564,2023-01-17
1325,15565,2023-01-21
1325,15566,2023-03-11
1325,15567,2023-03-22
1325,15568,2023-03-25
1325,15569,2023-03-14
1325,15570,2023-02-02
1325,15571,2023-01-27
1325,15572,2023-01-11
1325,15573,2023-03-12
1325,15574,2023-03-07
1325,15575,2023-03-02
1325,15576,2023-01-08
1325,15577,2023-01-22
1325,15578,2023-03-12
1325,15579,2023-02-27
1325,15580,2023-02-23
1325,15581,2023-02-18
1325,15582,2023-02-16
1325,15583,2023-01-05
1325,15584,2023-03-12
1325,15585,2023-02-16
1325,15586,2023-01-16
1325,15587,2023-02-14
1325,15588,2023-03-13
1325,15589,2023-03-13
1325,15590,2023-02-04
1325,15591,2023-02-25
1325,15592,2023-03-11
1325,15593,2023-03-10
1325,15594,2023-02-06
1325,15595,2023-03-10
1149,15596,2023-03-25
1149,15597,2023-03-17
1149,15598,2023-01-14
1149,15599,2023-01-15
1149,15600,2023-02-01
1149,15601,2023-02-09
1149,15602,2023-03-06
1149,15603,2023-02-23
1149,15604,2023-01-25
1149,15605,2023-03-13
1149,15606,2023-02-16
1149,15607,2023-03-29
1149,15608,2023-02-24
1149,15609,2023-01-14
1149,15610,2023-01-27
1149,15611,2023-02-17
1149,15612,2023-02-22
1149,15613,2023-02-28
1149,15614,2023-02-12
1149,15615,2023-02-10
1149,15616,2023-02-18
1149,15617,2023-02-08
1149,15618,2023-03-08
1149,15619,2023-02-04
1149,15620,2023-03-03
1149,15621,2023-02-23
1149,15622,2023-02-15
1149,15623,2023-03-11
1149,15624,2023-01-18
1149,15625,2023-02-24
1149,15626,2023-01-11
1149,15627,2023-02-08
1149,15628,2023-03-23
1149,15629,2023-01-23
1644,15630,2023-01-01
1732,15631,2023-01-23
1732,15632,2023-01-16
1732,15633,2023-01-24
1732,15634,2023-01-20
1732,15635,2023-01-10
1732,15636,2023-01-15
1732,15637,2023-01-13
1732,15638,2023-01-08
1732,15639,2023-01-20
1445,15640,2023-02-25
1445,15641,2023-02-25
1445,15642,2023-02-25
1445,15643,2023-01-07
1445,15644,2023-01-08
1445,15645,2023-02-25
1578,15646,2023-02-09
1578,15647,2023-01-03
1578,15648,2023-01-31
1578,15649,2023-01-29
1578,15650,2023-01-20
1578,15651,2023-02-01
1578,15652,2023-02-06
1578,15653,2023-01-23
1446,15654,2023-01-06
1400,15655,2023-02-25
1400,15656,2023-01-16
1400,15657,2023-02-02
1400,15658,2023-01-28
1400,15659,2023-01-30
1400,15660,2023-01-23
1400,15661,2023-03-23
1400,15662,2023-02-03
1400,15663,2023-02-13
1400,15664,2023-02-01
1400,15665,2023-01-30
1400,15666,2023-02-11
1400,15667,2023-03-23
1400,15668,2023-02-13
1400,15669,2023-02-12
1400,15670,2023-03-24
1400,15671,2023-01-14
1465,15672,2023-01-09
1465,15673,2023-01-14
1465,15674,2023-01-01
1465,15675,2023-02-24
1465,15676,2023-03-08
1465,15677,2023-03-02
1637,15678,2023-01-01
1637,15679,2023-01-01
1584,15680,2023-02-10
1584,15681,2023-03-11
1584,15682,2023-03-26
1584,15683,2023-01-22
1584,15684,2023-02-26
1584,15685,2023-02-19
1584,15686,2023-03-11
1584,15687,2023-02-09
1584,15688,2023-01-08
1501,15689,2023-01-13
1501,15690,2023-01-16
1501,15691,2023-03-05
1501,15692,2023-02-05
1501,15693,2023-02-16
1501,15694,2023-01-10
1501,15695,2023-01-04
1501,15696,2023-01-07
1501,15697,2023-03-04
1501,15698,2023-02-03
1501,15699,2023-01-05
1501,15700,2023-01-27
1501,15701,2023-01-20
1501,15702,2023-01-15
1501,15703,2023-01-28
1501,15704,2023-02-01
1501,15705,2023-03-23
1501,15706,2023-01-12
1501,15707,2023-01-07
1501,15708,2023-01-21
1501,15709,2023-02-01
1501,15710,2023-01-27
1501,15711,2023-01-27
1501,15712,2023-01-19
1501,15713,2023-01-26
1501,15714,2023-01-29
1501,15715,2023-03-20
1501,15716,2023-03-23
1501,15717,2023-01-09
1501,15718,2023-01-01
1501,15719,2023-01-09
1501,15720,2023-01-07
1501,15721,2023-01-01
1501,15722,2023-02-11
1501,15723,2023-01-28
1501,15724,2023-01-05
1501,15725,2023-03-15
1501,15726,2023-01-02
1501,15727,2023-01-07
1501,15728,2023-01-08
1501,15729,2023-01-10
1501,15730,2023-02-24
1501,15731,2023-01-10
1501,15732,2023-01-26
1501,15733,2023-03-19
1501,15734,2023-01-15
1501,15735,2023-03-28
1501,15736,2023-01-21
1501,15737,2023-01-14
1501,15738,2023-01-28
1501,15739,2023-01-18
1501,15740,2023-02-03
1501,15741,2023-01-23
1501,15742,2023-01-04
1501,15743,2023-01-26
1501,15744,2023-01-25
1501,15745,2023-03-01
1501,15746,2023-02-02
1501,15747,2023-01-22
1501,15748,2023-01-26
1501,15749,2023-01-24
1501,15750,2023-01-21
1501,15751,2023-02-04
1501,15752,2023-02-17
1501,15753,2023-02-12
1501,15754,2023-01-07
1501,15755,2023-01-27
1501,15756,2023-01-19
1501,15757,2023-01-18
1501,15758,2023-01-31
1501,15759,2023-03-03
1501,15760,2023-02-15
1501,15761,2023-02-12
1501,15762,2023-02-19
1501,15763,2023-03-04
1501,15764,2023-01-24
1501,15765,2023-02-06
1501,15766,2023-02-04
1501,15767,2023-01-08
1501,15768,2023-01-11
1501,15769,2023-01-22
1501,15770,2023-01-23
1501,15771,2023-01-07
1501,15772,2023-01-12
1501,15773,2023-01-13
1501,15774,2023-01-22
1501,15775,2023-01-09
1501,15776,2023-01-29
1501,15777,2023-01-21
1501,15778,2023-03-31
1501,15779,2023-02-13
1501,15780,2023-01-03
1501,15781,2023-01-05
1501,15782,2023-02-16
1501,15783,2023-03-26
1501,15784,2023-03-30
1501,15785,2023-01-07
1501,15786,2023-01-30
1501,15787,2023-02-17
1501,15788,2023-01-18
1501,15789,2023-01-18
1501,15790,2023-01-27
1501,15791,2023-02-02
1501,15792,2023-01-28
1501,15793,2023-01-19
1501,15794,2023-01-26
1501,15795,2023-02-03
1501,15796,2023-03-11
1501,15797,2023-01-29
1501,15798,2023-02-18
1501,15799,2023-01-10
1501,15800,2023-01-20
1501,15801,2023-01-17
1501,15802,2023-02-12
1754,15803,2023-01-04
1754,15804,2023-01-18
1754,15805,2023-01-31
1754,15806,2023-03-30
1754,15807,2023-01-01
1754,15808,2023-03-24
1754,15809,2023-03-09
1754,15810,2023-01-25
1754,15811,2023-03-01
1754,15812,2023-01-07
1066,15813,2023-01-11
1925,15814,2023-01-07
1925,15815,2023-01-02
1925,15816,2023-03-09
1925,15817,2023-01-14
1044,15818,2023-01-12
1044,15819,2023-02-03
1044,15820,2023-02-26
1453,15821,2023-02-16
1453,15822,2023-02-01
1453,15823,2023-02-28
1453,15824,2023-02-25
1453,15825,2023-01-28
1453,15826,2023-01-19
1453,15827,2023-01-21
1453,15828,2023-03-12
1688,15829,2023-03-01
1688,15830,2023-01-06
1688,15831,2023-02-28
1688,15832,2023-01-27
1603,15833,2023-01-09
1603,15834,2023-02-03
1603,15835,2023-02-04
1603,15836,2023-03-11
1633,15837,2023-01-04
1344,15838,2023-02-17
1344,15839,2023-03-25
1344,15840,2023-02-26
1344,15841,2023-03-04
1344,15842,2023-03-05
1344,15843,2023-02-11
1344,15844,2023-01-09
1344,15845,2023-03-21
1344,15846,2023-01-09
1344,15847,2023-02-28
1466,15848,2023-01-11
1466,15849,2023-03-17
1466,15850,2023-03-28
1466,15851,2023-03-16
1466,15852,2023-01-30
1466,15853,2023-02-15
1466,15854,2023-03-06
1466,15855,2023-02-08
1466,15856,2023-01-04
1571,15857,2023-03-08
1571,15858,2023-02-08
1571,15859,2023-01-15
1571,15860,2023-02-23
1571,15861,2023-01-28
1571,15862,2023-03-09
1571,15863,2023-01-12
1571,15864,2023-03-17
1571,15865,2023-02-10
1571,15866,2023-01-06
1571,15867,2023-01-15
1571,15868,2023-01-08
1571,15869,2023-01-08
1571,15870,2023-01-16
1571,15871,2023-01-15
1571,15872,2023-03-05
1571,15873,2023-02-06
1571,15874,2023-01-04
1571,15875,2023-02-28
1571,15876,2023-01-07
1571,15877,2023-01-06
1571,15878,2023-02-08
1571,15879,2023-03-08
1571,15880,2023-01-03
1571,15881,2023-01-12
1571,15882,2023-03-07
1571,15883,2023-01-21
1571,15884,2023-01-11
1571,15885,2023-02-09
1571,15886,2023-02-09
1571,15887,2023-02-12
1571,15888,2023-01-09
1571,15889,2023-03-03
1571,15890,2023-02-19
1571,15891,2023-02-07
1571,15892,2023-02-01
1571,15893,2023-01-08
1571,15894,2023-03-06
1571,15895,2023-01-05
1571,15896,2023-02-25
1571,15897,2023-03-10
1571,15898,2023-01-02
1571,15899,2023-01-30
1571,15900,2023-01-31
1571,15901,2023-03-03
1571,15902,2023-02-05
1571,15903,2023-02-11
1571,15904,2023-01-29
1571,15905,2023-01-22
1571,15906,2023-03-15
1571,15907,2023-01-26
1571,15908,2023-02-07
1571,15909,2023-01-02
1571,15910,2023-01-07
1571,15911,2023-03-10
1571,15912,2023-01-10
1571,15913,2023-03-23
1571,15914,2023-01-31
1571,15915,2023-03-12
1571,15916,2023-01-10
1571,15917,2023-03-08
1571,15918,2023-01-15
1571,15919,2023-02-04
1571,15920,2023-01-14
1571,15921,2023-02-13
1571,15922,2023-01-01
1571,15923,2023-02-10
1571,15924,2023-01-25
1571,15925,2023-02-27
1571,15926,2023-03-18
1571,15927,2023-01-07
1571,15928,2023-01-13
1571,15929,2023-01-12
1571,15930,2023-01-05
1571,15931,2023-02-14
1571,15932,2023-03-06
1571,15933,2023-01-02
1571,15934,2023-01-11
1571,15935,2023-01-14
1571,15936,2023-01-30
1571,15937,2023-01-09
1571,15938,2023-01-02
1571,15939,2023-03-04
1571,15940,2023-03-02
1571,15941,2023-03-09
1571,15942,2023-03-28
1571,15943,2023-02-24
1571,15944,2023-02-14
1571,15945,2023-03-09
1571,15946,2023-03-31
1571,15947,2023-03-11
1571,15948,2023-01-01
1571,15949,2023-03-17
1571,15950,2023-02-09
1571,15951,2023-02-16
1571,15952,2023-02-05
1571,15953,2023-01-01
1571,15954,2023-03-18
1571,15955,2023-01-11
1571,15956,2023-02-02
1571,15957,2023-01-01
1571,15958,2023-01-17
1571,15959,2023-02-07
1571,15960,2023-03-01
1571,15961,2023-02-02
1571,15962,2023-01-07
1571,15963,2023-03-21
1571,15964,2023-01-30
1571,15965,2023-01-29
1571,15966,2023-03-01
1571,15967,2023-01-16
1571,15968,2023-03-15
1571,15969,2023-02-20
1571,15970,2023-01-11
1571,15971,2023-03-26
1571,15972,2023-01-22
1571,15973,2023-02-06
1571,15974,2023-02-22
1571,15975,2023-01-08
1571,15976,2023-02-23
1571,15977,2023-01-05
1571,15978,2023-02-14
1571,15979,2023-03-24
1571,15980,2023-03-26
1020,15981,2023-02-03
